id,category_id,variant_id,speaker_id,speaker_sex,variant_type,word,vector
A_029_02,29,2,1,F,low,dog,-498.02095461994264 -318.6055155616297 -276.018708317231 -402.7664471654852 135.6822265426844 144.42468328800237 194.9227293104171 150.49213062295405 78.62692017711876 -6.069332846415197 -20.501195550991383 29.401992767990507 60.18875883104721 54.61879864730748 24.516537741152256 60.77218197652019 40.02616815226637 3.343585819467828 -5.472566299604226 27.398365947626665 14.835750143793767 4.897638528334372 -3.1710209005177967 -4.183214378061224 -5.279814583369011 -7.915700267266094 -18.180886171042353 -9.08080009116641
A_029_03,29,3,1,F,low,dog,-443.05336070641533 -239.44922836108123 -292.700339037945 -389.41365338215604 116.48477499206561 160.243294251214 214.2729042491985 207.8760491116861 54.1246733779909 -7.295924810086326 19.75311450439876 54.253904498665335 72.48461230046883 57.208055773382846 14.93079981071867 -2.526224533822859 34.36104885649678 -20.527741175687943 -42.50542666709451 -32.40268553594119 29.894769253797413 20.16501550945685 -18.746569751758553 -26.340321846119004 12.950735350533533 -10.062681189298079 -12.633412997705545 0.05839972641386715
A_029_04,29,4,1,F,low,dog,-286.203299967281 -321.1107311167181 -387.9785238525588 -485.0023096772933 173.80476424262065 210.42801488849074 167.0802943395509 122.01190724010496 -39.279287425362874 -17.48233460288575 9.216358023147201 37.89080745431049 31.97482434993138 1.3596816416446798 42.66676654408454 69.00863319730914 0.8220361359354407 10.639727702874342 26.195286512880795 35.852003769296275 -1.7565635385647236 -0.19386762669155172 -5.023029795355722 -8.218110209139967 -15.66875353095097 -23.504044430872334 -15.673332411837304 3.1406648953096594
A_029_05,29,5,1,F,low,dog,-295.0969829261162 -294.395604396126 -390.8047080997425 -455.03543808695156 171.36422285032205 228.98419534119628 220.95476388650667 182.33063053247102 -28.02814985274889 14.428039339207995 68.24461036154983 81.51096643702496 42.210546407066325 0.27680481148401687 -4.465024999824598 0.9908865361013812 1.0238967149234253 -32.767584664135725 -38.67876247506082 -32.06127215055372 -9.003228330105195 -31.725884357011005 -41.552001512489326 -20.771062821344067 -16.270758673678593 -24.709984787492978 -14.296400727337252 4.619626267421433
A_029_06,29,6,1,F,low,dog,-287.4307656579963 -326.4574344568339 -363.2795242538412 -467.0037534539082 177.08433856332968 217.60083142580686 151.9801373343458 124.86142814521469 -26.23680820992322 -3.3927003360789856 -9.348189037072618 30.623254910322984 43.23660533131299 -6.190401501904244 52.62006359572684 65.00198780546502 -17.11041600571209 -16.599974845120048 5.479636038608563 30.06326464596396 -6.274420244946444 -15.859183185059091 -30.070599442220956 -21.89657645101328 0.1328938371113591 -4.315077601501944 -1.5484049971812401 2.181999531368212
A_029_07,29,7,1,F,low,dog,-287.77961883162124 -288.016576520392 -379.49964746984654 -453.7177517637978 146.65765867142747 201.84831686244206 218.7945344582347 200.00939443710152 -25.094197558096294 -3.2210914155337553 45.3370913350723 72.546410301537 57.9595814888024 22.824338546224283 5.588900593653135 -1.7414135091385559 -11.585389612505317 -49.43437166286462 -43.46844273028659 -36.41212645565051 -1.6136266536564738 -16.90049064194408 -34.26840061749546 -26.349962349314545 -18.99473066929486 -21.281503763635946 -12.610592109764635 0.6564996775290515
A_029_08,29,8,1,F,low,dog,-276.42730806129146 -340.8126203043935 -397.13833974568394 -495.80926610030565 187.80703957274176 214.44177460274716 172.42487857096972 125.47660745883795 -26.67803710525818 13.411982751829019 30.560920877941317 58.97418679593556 25.672885770700287 -5.679746147170146 46.13161468827995 54.45015772535439 -19.870761284087735 -17.905185501807793 13.587810710955939 27.935312671518876 -0.8575340524760063 -14.0345536243535 -26.416439192027433 -6.839627200399965 -14.44354440100822 -15.179589091089829 -17.086487167093125 -9.828015581782465
A_029_09,29,9,1,F,low,dog,-260.458399386913 -253.0911033404775 -319.7305271666858 -390.8713591884734 151.35343463454564 209.23945246291538 235.54067564924298 194.2046334423875 -29.073610509309482 -15.147697636353222 30.91337175731817 49.7699099528663 63.78641154129659 4.010011664409417 -30.0720643850544 -29.636919334825407 -13.765959585267582 -43.39924493258404 -56.29640773842788 -60.90243519646734 -20.22296052828499 -13.833792102152199 -24.24827559971969 -28.83842100200878 -23.895435870719464 -28.487538678941924 -17.783177411835275 -10.68043329599732
A_029_10,29,10,1,F,low,dog,-288.1029988519159 -337.716024042168 -391.66596820661516 -466.5744471922172 171.98152501691905 208.70458883641538 178.1107764643674 130.94698869881137 -27.375368636440527 21.460508982473428 46.58702798501507 60.215614359042185 38.25036373644802 -4.189989596855887 31.414570707770594 60.12790519371345 -5.454818852847517 -4.853822814251778 23.89411043631351 38.272372500435 -10.630287309577419 -1.1140841192165913 -4.528545326942943 -0.5662662670125976 -19.323353869825425 -16.26458370845613 -19.76862678789475 -7.973438996909748
A_029_11,29,11,1,F,low,dog,-273.11350677044794 -279.4134182071593 -350.5318927226787 -408.63496932855384 154.35938876263793 202.62238912889717 207.2647223943945 163.33984123885074 -25.099833584442102 9.603482765475345 54.02901971817068 52.777418115841805 55.23231264319533 12.458472358430637 -11.571718161854436 -14.990878634181358 3.851102750201024 -22.56066753039655 -31.940807673639334 -37.910711241524346 -11.97612093311836 -26.437795351142142 -25.6377882927874 -16.884974094288886 -8.049519709083084 -20.661676483481394 -12.700273704226488 4.976126843814196
A_029_12,29,12,1,F,low,dog,-285.60592223610917 -331.98383474032727 -414.0605552203449 -519.8449244619148 156.49430735564715 178.64233890698017 148.53825578944208 102.82845427222256 -30.10720392651814 -4.838555792895673 19.854875501698096 44.24988914024931 54.2142548785917 19.420876988306198 44.354068060340566 57.20792808566911 -0.9958746658845714 2.4612680180665154 34.518786712254126 41.90718989973921 -4.743273712456159 -2.299573698676069 -3.6726231380077166 -0.8737262027782181 -19.49549953717512 -28.192511874742813 -29.347388689744395 -4.549797715547092
A_029_13,29,13,1,F,low,dog,-275.42927477007174 -251.5613133383647 -316.31667175991447 -381.9850231223618 140.07243616744825 209.93368072935084 202.66629473581773 161.88801790626712 -36.06413114918053 -26.70625058613581 3.735601765122423 11.81591867907695 66.92134081071313 9.112795736809744 -25.57275820932529 -35.166491559928325 -7.290486490757859 -25.872127996412996 -34.84917086586546 -47.56119129752837 -13.408583145096465 -23.784212923000943 -6.694093688538791 4.809812891183227 -12.891475315405943 -12.452191411505652 -0.2812929957323662 22.77350402728181
A_029_14,29,14,1,F,low,dog,-289.26585103405944 -329.4020989046925 -398.70558549470707 -470.48432704320635 163.91698992738213 210.32668578244244 189.31660241249588 149.5437039331641 -27.063891241324797 -6.418122980803103 26.946272686368047 49.542504711982076 60.479190696013475 0.8735079380484287 22.840948258628053 52.25008139427132 -19.475182731239826 -15.062211776419918 16.492521561702603 36.53734432522231 -12.663804439637708 -5.739830117294681 2.4248220465943016 -2.103944700151119 -7.7646730662135335 -11.417742016250578 -16.787021667043476 -17.374506992041283
A_029_15,29,15,1,F,low,dog,-396.7260446864833 -260.5270417157105 -323.40004385327296 -409.8246494406413 126.77160349024045 173.31615546294606 209.08892433499778 182.3178385142171 40.59221098974896 -10.665627422442796 39.5426289540939 65.95541983637946 79.20957004723789 43.7753627269249 -10.030317033661046 -13.607462368869388 29.12881337619151 -15.553378182078678 -46.09006136319961 -42.57752518881226 2.3249832234069676 -6.291722104670356 -21.031295904003613 -24.436320678297577 -8.914044423920986 -16.864260707117474 -13.482879679809498 -1.974460388189517
A_029_16,29,16,1,F,low,dog,-377.4041044836205 -303.63669672162985 -409.6093407370943 -480.29725185189324 114.52610804776305 192.31210466841668 177.4471539203727 135.19126184530978 -0.7724259187740564 -20.5117845347244 29.841620041047747 65.46354076581517 70.30986848187278 12.783748381642908 13.608608644599652 60.83726599925279 11.099730232574755 -5.404513410772768 16.205867233804504 33.141207687382916 1.5705402456245376 -8.446566026908924 -4.913666076992671 -8.12933765895774 -2.416975157181331 -15.57401710313804 -17.484720660342333 -17.777226739060254
A_029_17,29,17,1,F,low,dog,-290.49863419255985 -288.3352640840696 -373.1578732751836 -445.02987647686683 162.54968295963417 230.93372698279137 233.6816470204808 174.38361915728123 -34.52449050404533 -6.953800225065518 47.105243306261514 55.65292468657428 44.74522141478991 -13.488262450308877 -33.842279818431194 -28.353110235485133 -13.683853002019054 -37.04038204679028 -47.53131231947158 -58.4810159448823 -11.681121032764134 -23.44106451874795 -27.9322677803738 -27.482456137435832 -11.18014352214811 -22.790756883218705 -14.804226755740368 -0.40972548868668174
A_029_18,29,18,1,F,low,dog,-291.6374823487414 -340.91640268396833 -402.1279235812777 -475.2460991527533 176.1013129757513 199.73814448648704 158.2394258459709 127.3669985398534 -13.79070456401181 14.594318558599213 34.6168134965149 57.637042552352824 33.00813455760367 -1.3770221301843153 30.25554310703847 71.44777222807458 7.091892475715985 -1.7801735058900996 20.83228522790871 45.56770991835246 -7.960505673696738 -8.71116639963176 8.531558819223374 -3.391876153772757 -22.23836654652844 -27.427261319188148 -30.567817768185055 -10.61513205634808
A_029_19,29,19,1,F,low,dog,-298.1724484529485 -283.8724512433946 -365.4181251386855 -445.9976664263294 150.92988753428054 215.61366111118187 216.66081217409453 183.24201907247874 -19.85001501117293 -0.9180927551470655 48.10791747027331 75.79829653781586 43.923855602595275 -1.2689935727909447 -6.365277176382648 0.053618040687432644 -5.592183264058181 -34.54510359385219 -33.939369696592095 -34.46918266400076 0.9464969949514828 -16.6958447059989 -33.01088644090433 -30.89819439251496 -24.499252254952317 -25.493571006598792 -18.66127722745949 -8.68592725760769
A_029_20,29,20,1,F,low,dog,-253.97778048400497 -303.73371318750276 -390.85619680022614 -474.11310156328324 163.56813512070283 212.0045767811261 177.46212506099585 144.1075958417016 -35.70649750325263 -3.3639376516766943 31.262671652246787 64.5652467100009 61.972187404656054 3.3041900045961103 25.53431794337777 52.9982714674918 -16.711811080241088 -11.032106047875082 13.852602887316158 28.38033617065134 3.649329943948743 2.9692348365717818 5.251864578887194 -1.1080097553236117 -13.487661867701103 -14.618014843508103 -12.597499579782887 -6.277588634475665
A_029_21,29,21,1,F,low,dog,-291.71188634207783 -319.61084601902576 -412.51741010977327 -466.293928138052 174.6537949559027 234.12587148546865 215.56438855663185 159.50222691065653 -9.06873834282986 28.801782804331644 79.3064394951553 57.92389107812825 44.191824206132615 -4.986489716683256 -6.280155624389513 -5.5244339790126595 -14.911900765636254 -33.52852895533767 -34.71190978002396 -35.089790054047256 -14.566636600836741 -29.614165246298644 -29.656678681612718 -26.662268502273093 -12.931028693816831 -20.729829889103215 -13.660598181739179 6.624028206969937
A_030_01,30,1,1,F,low,done,-395.4818913903867 -214.97740010632097 -269.12607606474154 -391.78829650137567 130.70772563620062 159.2608976433399 202.00530450954525 200.54128907463308 31.65995007132247 -47.30578925423204 -32.98060039234002 22.66369599280799 66.93409377325221 45.666625500131985 4.341132036140383 -4.567525181053829 23.74114095326007 -28.446527669845874 -20.65473238820197 15.15628030117819 12.2522131510129 11.801035777874787 -5.2962030195650165 1.8011456500532612 -19.962746422220278 -32.71210345163166 -27.26658205083491 -12.644911869968961
A_030_02,30,2,1,F,low,done,-359.34574619430043 -211.14149980162884 -276.45617035876063 -390.91055073920467 142.9360695099037 165.22133136108098 186.41508237556164 183.98425819722164 19.715444142419557 -58.28941249339407 -33.02432906707834 30.75562555794081 66.64484633015098 42.438772158102346 -1.3928820989298034 -1.1490130419829607 22.874263347061415 -20.753866136914084 -24.033457368064102 0.7649789675529632 10.308667578888203 6.231276194620341 -0.4103804953183833 1.2274560605893583 -18.778430678356628 -37.324884637669754 -33.090486459448 -18.832004770755127
A_030_03,30,3,1,F,low,done,-335.5011192151492 -187.59918018540432 -243.64743731866264 -377.4072383802677 132.37960289230648 158.42540792838204 178.09164807442087 173.28746276675514 28.8304774762602 -40.64859306478837 -24.572413488996332 28.95602167342429 75.19828723618085 56.55918434508035 45.13441352680137 35.241174563329274 6.768381358410288 -34.136540629175926 -29.739146164890958 9.16027580474473 9.429933417780992 5.533186966394396 1.2788180886254343 0.5207176219825651 -7.896711814363235 -28.89548892656381 -18.431812947243678 -9.067359970548857
A_030_04,30,4,1,F,low,done,-224.3638789095942 -236.87450467968853 -359.03975498398825 -460.04481382100823 142.17427092935117 184.57982299312926 203.9898124161892 167.93641612312345 -60.72966126270525 -57.70026797779015 -5.449246053527162 35.89259792781574 52.65266143665609 5.925638204281564 -12.725804534848292 -10.209304856502026 -19.13252356577894 -36.00628273261972 -2.691987039614804 1.9735278693293858 4.633674529221151 -6.353158689308126 -10.805153857560198 4.053531685534107 -38.88614928428534 -31.726115879716467 -17.966209699052655 -2.5555063420963164
A_030_05,30,5,1,F,low,done,-384.47410820786484 -194.62342784212314 -291.57648356428655 -419.4373352124301 89.73179035001257 163.46054418563767 191.39263713142128 160.09174283103 21.578705133004185 -33.101735930897064 0.9053936848129436 55.20968490726166 68.60750308173078 49.64213694981581 7.378552638581413 11.344451736650182 10.55774850650031 -28.730283796278282 -16.602609314084418 2.837714494505283 13.538214091272076 -4.830914347234793 -14.87608433598881 -3.002637486647035 2.6910752821619695 -23.82776999963778 -19.53596396160519 -3.1337554873313485
A_030_06,30,6,1,F,low,done,-348.9950839321152 -202.4203545287008 -286.0041251772988 -410.65754863753216 120.38798153094385 156.74126642269448 200.73149560148295 185.6172453484125 36.99787270659836 -33.64707425592386 -15.640978593188457 48.43786777297417 86.02146214772215 46.34951407689298 -1.0399329098817862 3.1578660195109194 18.313497524337656 -25.224508801386996 -18.45308865565692 0.4231713242305988 20.622616878232396 6.933135196804905 -10.59603010758147 -3.13475812202969 -27.173225277114817 -25.809000523946004 -19.10903711018255 -1.9508883463643405
A_030_07,30,7,1,F,low,done,-274.45662592086273 -245.54415703472682 -349.71554334657856 -456.19820877905113 151.3924183359531 193.15935692352826 211.96704392046064 182.49513585880175 -35.21633350736627 -43.66889872776545 7.340046553616094 62.56729194566071 68.71756080823135 23.434308147293173 -9.584639572263784 6.99030955622191 -1.3435765055186886 -34.52458179914716 -17.214411964921986 1.7087188588226625 8.140662110714052 -4.030101801940606 -10.361550436914985 3.7215631076337305 -7.830534456838067 -22.181452206860733 -17.931920595528968 2.414137489033806
A_030_08,30,8,1,F,low,done,-236.83582988522124 -292.23079743505394 -397.2147342480094 -479.02531599517954 168.93337765954305 201.00564676605842 201.6165691336033 161.31170016279722 -48.0175101400484 -22.278614130273297 36.82091015666764 76.64089498200993 36.165078513308444 -4.852080654855564 -9.650428313690933 19.000674352507012 -34.2131334259607 -30.30642534424954 -6.831966811332143 6.058395251938984 -2.303137287659445 -9.894431810059956 -2.2639637935590216 14.151585581929954 -21.39084894375221 -19.05514681458204 2.5763311754305285 19.54196011132656
A_030_09,30,9,1,F,low,done,-373.4328612970022 -212.37279017366347 -295.8566039687515 -416.098728487846 114.78449115513911 160.94075693627678 194.06443740714172 166.16827641403512 39.547101885644366 -29.285847296408008 11.035970451081607 67.83839223485805 84.52110248506156 58.02485301696067 10.816274094326062 22.03397104905924 20.63312042172209 -24.663869827318123 -14.61870944575594 14.63917582646604 13.217794092769548 7.34777467739006 0.82165132879157 13.28716594738421 -1.1598984923326419 -14.242362255709681 -10.637852927516029 6.4640381404197225
A_030_10,30,10,1,F,low,done,-301.22655283898104 -225.89987220224296 -319.46278604299795 -438.8868100250582 127.06911638294861 188.18141942210787 209.92140886330156 180.92974833469094 1.2030712880618442 -35.207694532916236 9.404614984605953 64.86630823756894 86.14968294933269 33.06045705753139 10.331534418425736 23.23825910743806 1.1392259164120708 -27.521119372039273 -4.937456210295364 18.60339912255024 15.263545491627184 9.338120337823476 4.847649850672488 10.443885386586675 -14.431921694320835 -29.85572942940292 -25.681521592489112 -5.6441432425591085
A_030_11,30,11,1,F,low,done,-352.9534063938467 -235.26367141269287 -323.0607849064255 -444.28903699093024 133.94094916128844 183.3938550314951 210.78227591063012 177.43697119032635 22.034512565529337 -34.09478490137672 2.962772282517279 56.90212202271147 70.86199294999803 25.212996090746753 -2.173773909392435 13.874478547472972 13.058519627050963 -34.8943925913511 -15.790254308463997 8.083629560680324 12.715810578303529 9.113233353143038 -1.2439030770126198 6.3830878959501405 -20.88170299214631 -33.08961754824945 -25.54377033252257 -3.8432700670510553
A_030_12,30,12,1,F,low,done,-275.9671862916402 -228.4975546460427 -327.3091243707809 -421.44477868840943 137.8187481960809 187.50824092331644 198.0096016113995 175.01516640263523 -3.173619249079868 -38.0319102058003 -6.007468569852384 45.89207233696666 70.42703600356126 24.237991748108733 -1.2147351136256492 17.952322033879554 7.549341045806203 -20.71416805812072 5.963515928936021 24.705342804094787 12.081750734313733 1.0108061951525729 -0.4106880413208508 6.728329358887681 -18.815878105493617 -40.1226099063943 -33.96584112305045 -15.511521155523559
A_030_13,30,13,1,F,low,done,-301.7669621751761 -200.2936628108782 -329.02144927478446 -460.13570645441234 120.3574030008146 156.51611676191663 186.21889101227342 148.24070799952065 18.796773267280727 -37.67050451736231 1.478164578722792 52.860677138589445 65.09740335328658 34.208695900580004 10.143737357294178 23.744402752444675 -1.4107842317459127 -29.04655440654666 5.240058972896014 26.28561042040333 35.85804877867841 21.534933027477706 3.8344853180375393 13.913728766578101 -16.856159125830246 -29.18051042600197 -18.0052081429713 1.8608482995843636
A_030_14,30,14,1,F,low,done,-373.62194913535916 -221.84783214921356 -310.1839990467622 -431.7610848653691 116.61297110372084 150.75465997257803 184.30702094977 159.01474819053965 33.625540820130894 -21.384959782655464 9.997038373237743 59.062907566747896 71.75233887463469 46.7508800972498 12.644357769862639 18.252914831443817 20.81882198672853 -25.74780912594946 -16.352537342688983 8.953231053719882 17.223604710743235 16.099257642921792 3.6971984203888995 5.375371587948147 1.4903410156794465 -12.754279212500045 -13.643496503828947 -3.5724769848012734
A_030_15,30,15,1,F,low,done,-322.8035888461863 -194.90587813348415 -294.0208147229879 -425.74090214692467 109.19340996784095 158.4627904079772 193.2806610437189 171.19409131443444 18.941018078737653 -34.33530733564546 1.2009740555099098 60.085641835576354 74.69898677330283 41.284515088588975 16.01117878640181 26.40510155399627 9.697416368272386 -20.889609809644952 4.579846334915896 26.792150599980808 28.117182823422944 9.428156018575226 3.2756080386531305 10.888671080158854 -12.161069424184785 -41.140642578756896 -29.62968640623934 -6.589498920559041
A_030_16,30,16,1,F,low,done,-193.04476380352907 -231.7746830637589 -339.6181355933864 -440.9191777722309 177.26259167888497 208.86644550333384 216.04420482072805 175.84838005914193 -28.31828107730182 -21.191001048334783 20.116763014854797 61.98520998493539 52.08609404950839 14.952071098132945 -5.103556690443387 9.13225784368959 -34.524261066449185 -33.63960531146057 -8.432534405131028 0.711923982927372 10.405693733287752 -3.8772712618869294 -6.41558475701785 4.835811283846384 -28.587572444128227 -20.69500928441996 -1.5110112407758045 13.885671582957833
A_030_17,30,17,1,F,low,done,-386.39214933799076 -207.84874694388694 -269.6854183046747 -394.2843570536569 116.669774089996 150.9338402295594 206.44112804215763 185.35528257466206 57.8555599860065 -22.30203799864975 -0.8865834808544383 54.604291403835056 81.0873267710712 60.297695584850146 10.061790644286113 8.64731883144419 12.954796463461424 -25.26270877587656 -16.28604322413748 7.195385601151472 10.706163401680758 11.680374997728372 -1.2899816035981018 4.261335616647784 -3.047819100299055 -16.409443621827972 -16.05052620005066 -2.912240627075148
A_030_18,30,18,1,F,low,done,-355.4519548547567 -226.55970429411215 -317.42917200896204 -431.92386263263046 121.61322774915195 165.88138867727412 190.30781576525106 163.69400363642143 26.405085485326122 -36.2798551842953 -12.176908793400596 44.63187640304068 77.2591307578015 28.97530763443434 2.3908810517009678 12.059109333955067 13.887443739026555 -21.13711371671726 3.3506153345149823 20.056276592258566 12.473453308440476 5.98815931666284 -2.5594807424073274 8.454940275735217 -16.170286608857523 -31.843663597198088 -22.739881676101376 -7.176517833725438
A_030_19,30,19,1,F,low,done,-317.95065114791055 -212.7612982392925 -308.90550301295264 -419.46596384778974 136.4925621637421 172.86256667543265 196.60571454205802 169.23950976678117 35.15922743708126 -16.122505457576615 13.785240551317699 63.73178207332847 83.5173400117059 33.70330263695388 4.402306860971075 12.697221666693164 14.62195481401191 -28.16219886490081 -8.952721745322878 7.341632255009584 15.2142861203576 13.381200642805387 3.423217886792653 11.42771067606541 -18.1141206416524 -28.095869387549374 -14.806922670067594 12.524653650433658
A_030_20,30,20,1,F,low,done,-267.2047475629119 -269.6839247285381 -373.3713825462787 -470.7142301815403 152.9594388225761 197.6340875550701 205.4533865843025 160.1308002094491 -25.940832005236835 -27.945011471901125 10.153564678938272 47.28508125504048 40.56877362914983 -1.9683096175574903 -21.262958425964605 -9.921717878801637 -22.630821455356333 -34.47040468965558 -6.6332371364719105 -9.658014169157227 3.043444380294731 -7.2951409410819785 -8.973364375771283 0.5655289314589954 -22.377953589512742 -28.734307779966386 -16.964887059620814 7.84914776894598
A_031_01,31,1,1,F,low,door,-260.4718552329617 -289.26069294817563 -348.10604727651156 -416.44853373083197 163.3441906180632 207.92064229395757 210.4296502955224 173.86699483988133 -11.309144490101886 10.770502865782383 44.05013749364815 51.12470654769692 22.797195435315377 -2.003731341813256 12.534307358707071 15.937224585457116 -25.78087836953265 -35.623696224792866 -33.849430411765795 -20.42981032554665 13.34250734479809 -28.11111326254805 -63.73287485620278 -52.432461437282015 -20.71365414944567 -47.06580729209931 -47.30535136425642 -30.843853844327057
A_031_02,31,2,1,F,low,door,-258.18013309830917 -312.26300517688173 -382.97053361152507 -447.66772681981683 168.2934275428712 231.9258288453329 225.49955848295505 183.36344394846748 -11.683076576318093 20.55902423690737 65.72987093664588 85.12991923969011 21.025472134553418 -7.941023570762777 25.94537412141029 46.74491718839212 -23.839876917689832 -18.902912500159175 -5.968011794412199 -2.4795748374396966 30.91943128210496 -10.639415534772619 -46.65030072412797 -45.18449506803914 -21.602533122499782 -33.128288011958475 -32.2977878415213 -28.329225591698144
A_031_03,31,3,1,F,low,door,-275.3498105129137 -299.4174279362088 -370.990579571831 -453.24902022211404 175.6743905895823 228.96019157146833 225.9005738462024 172.05026910725618 -2.4831305068602028 19.175363951092862 56.333711375423334 75.84071947423782 15.925312630868046 -17.607435895125313 -7.265451444929177 7.9512278021471685 -21.350629217711475 -29.298205998383054 -28.174663805141687 -30.930478715563005 26.69821599115426 -14.091401092719869 -48.43630638709927 -45.18840316757486 -23.8694255830476 -46.42171758095505 -35.424182494963006 -23.88368544838043
A_031_04,31,4,1,F,low,door,-290.11102068576577 -326.06495173436775 -428.21208268263854 -514.4071016356252 167.97437069850002 215.42652862338116 209.411503892649 154.05061986930014 -21.008977659914834 -2.1234986300038403 65.52057569117358 86.99221702211264 41.25094862994655 19.266343729798457 13.88434199882327 28.432771916083045 -24.084694853551667 -19.833125026485146 -20.547730361897464 -14.07995851482978 -0.18472500284877091 -46.12940176910647 -54.99880089066529 -38.243206247410555 -10.087385556631538 -31.895081661790076 -39.45065956116457 -32.918624458548734
A_031_05,31,5,1,F,low,door,-277.3797208913836 -283.87873184659503 -381.3326318155007 -475.22973478328163 160.14148156787627 212.00071848200582 211.01583539468447 154.7513169169569 -18.702745260160412 -6.91183641583258 44.742031939883745 74.17751797747403 42.81510645848124 12.494098298436072 -3.1485996192549415 11.350332384836236 -24.090899771348056 -27.247830039341736 -22.996487165974955 -25.357203279220563 7.304382269545673 -29.411428356350157 -49.81897775992347 -39.36750563174891 -3.641966330776597 -17.911714572959852 -33.8487522651013 -24.157414067212297
A_031_06,31,6,1,F,low,door,-284.2222142679735 -265.474429852866 -373.41335278752746 -470.35367483088703 126.61238391365927 214.77665662687178 235.07529403878215 188.18240878906187 -26.25404150502936 -11.07408798706364 50.01651531824527 88.24086849226089 46.21247331002981 8.46401120944003 5.873648433764435 20.940034316074733 -12.8440390578773 -29.34989661193815 -22.441773005431262 -18.321985890282225 25.066509485616827 -12.850437647316305 -51.51351867289389 -38.64696681925121 -14.444710947352341 -40.814729336689474 -35.21478760694451 -29.891391743562153
A_031_07,31,7,1,F,low,door,-405.5314233303041 -262.44243181144253 -359.8192145350591 -478.9430286686245 120.5282079218722 178.41620375001705 210.5433705909391 183.86180386445778 22.94058007943694 -23.75909474152178 24.438599300675648 88.1814494381241 50.826004592790525 32.48021536379301 30.54390685705925 35.97004023657534 14.958555455479111 -34.486340054189675 -24.06734929842238 -9.643447835817184 34.15134766151705 -2.081820023491565 -57.61124390022053 -42.268318925751075 -0.8199358867000207 -22.86092510824477 -29.2396851160853 -28.369401299877417
A_031_08,31,8,1,F,low,door,-359.2900507657422 -255.2663372055397 -360.44570351243755 -450.6627775185812 88.93868425644212 182.85983389538308 224.0318990937056 183.87873326963603 -8.355778918620135 -22.572541183024956 50.85334578055631 84.12625772774197 62.54536241599364 24.670863933910006 0.39585295913322804 23.46063487411831 5.275023756309755 -29.138906673079177 -35.19197526418047 -16.87586423691313 34.47381832124803 -3.9449942119559704 -42.72150966882502 -42.18891134462865 -1.4148124077689634 -30.636049716272453 -38.26481012337945 -34.6417712680229
A_031_09,31,9,1,F,low,door,-276.9790637811553 -315.23909779618805 -400.57673585931707 -469.8724016549124 138.86445115302683 199.24504560123 179.5257143572941 135.76882887067282 -11.12298266174906 34.50013000648107 70.80782552137364 82.87435624156464 34.5964604519605 13.264046414570048 23.83421397249855 28.13983338739943 -21.629494592816332 -36.006394790168045 -24.71495115619055 -13.104675836367667 0.8703492997569588 -45.433490018000064 -58.44784861474738 -30.94438028350911 -20.213942513393405 -40.25038187448415 -36.25698965567369 -22.968700712213018
A_031_10,31,10,1,F,low,door,-258.69022549765907 -312.37684182190293 -415.0937327466578 -494.1772784256128 168.1748165990911 231.80159223704516 217.0829876552969 165.204239775966 -24.66238894992754 12.64172740477056 74.28774266227555 88.8122173831905 31.289976630208628 -1.857752613218382 3.0589136767072937 14.591413729129957 -29.495538910568875 -39.273001010599124 -35.36234422105895 -29.61874264537561 5.0290231081947585 -34.43569649332138 -42.06681965216888 -36.937272530883206 -17.91484840711295 -25.08038856741897 -22.369294272181616 -18.999638909573825
A_031_11,31,11,1,F,low,door,-275.60337433940947 -295.1042692729077 -405.15510500079625 -487.1062997096904 161.9325241463531 225.17667976215034 213.2076797639039 161.66632026379946 -22.136209834564863 0.6416553241613667 63.179515075384586 87.31027306377803 27.2369153425554 -0.5185905442500811 -4.033719757256791 15.524234869452599 -17.755788129356432 -32.52535253991354 -33.77662441050965 -27.447932422955933 7.37157518419747 -35.57480079074025 -45.704442340287315 -36.54665900252906 -5.7080223727222155 -24.238087058706824 -26.515973088383237 -20.780677639456567
A_031_12,31,12,1,F,low,door,-307.0848991180984 -361.1948079735721 -421.77315036763764 -506.114750448587 175.92901517652052 212.12834916573738 204.69719167203448 162.14999825987323 -0.2133063867753281 46.63209745258177 69.76507455972734 86.18180729218696 25.595130960194368 9.89767366999077 30.458020240444633 22.2851110999051 -28.153292897568587 -28.79087208880668 -22.18883366014867 -27.02929393411719 19.833169866219144 -10.750863413048615 -58.980377935022815 -53.327870380095476 -15.35033510446248 -37.11847547373563 -46.611078847880954 -45.39380730777379
A_031_13,31,13,1,F,low,door,-300.6986128644432 -362.7576600620682 -452.76620051931366 -500.4737156914559 166.07920034722935 216.35090400865775 203.87990822163314 171.75565075070494 -3.3318208045524367 32.54540225834942 86.17439361735417 101.38882185291996 33.58545031782941 -1.5163949566270998 8.664169749383284 26.240849613502135 -15.924802276996564 -23.781070420376317 -28.16258408581833 -25.520056063713717 26.891933523133275 -17.913703672311406 -42.37319365685859 -44.038468584852566 -9.251831125628721 -35.25041479716546 -34.53643868572165 -35.0108402269379
